case_id,case_type,linked_record_id,customer_id,account_id,priority,case_status,created_ts,last_updated_ts,owner_id,queue_name,sla_breached_flag,data_classification,source_system
CASE-0001536,CORPORATE_ACTION,CA-0000537,CUST-000188,ACC-0000722,P2,IN_PROGRESS,2026-03-13T14:16:18,2026-03-23T19:16:18,CASE-019,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001537,POLICY_QUERY,,CUST-000368,ACC-0000565,P4,OPEN,2026-06-08T22:18:55,2026-06-11T11:18:55,CASE-054,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001538,SETTLEMENT_EXCEPTION,EXC-0000081,CUST-000438,ACC-0000875,P3,IN_PROGRESS,2026-04-28T21:11:11,2026-05-07T05:11:11,CASE-080,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001539,SETTLEMENT_EXCEPTION,EXC-0001944,CUST-000108,ACC-0000602,P2,CLOSED,2026-06-18T18:37:11,2026-06-20T09:37:11,CASE-026,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001540,SETTLEMENT_EXCEPTION,EXC-0001750,CUST-000429,ACC-0000684,P3,IN_PROGRESS,2026-03-03T22:02:40,2026-03-06T19:02:40,CASE-068,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001541,POLICY_QUERY,,CUST-000159,ACC-0000343,P4,IN_PROGRESS,2026-03-01T07:48:09,2026-03-04T03:48:09,CASE-007,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001542,RECONCILIATION_BREAK,BRK-0000464,CUST-000302,ACC-0000367,P3,ESCALATED,2026-07-06T23:37:51,2026-07-09T20:37:51,CASE-019,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001543,RECONCILIATION_BREAK,BRK-0000868,CUST-000065,ACC-0000588,P2,IN_PROGRESS,2026-03-04T01:54:20,2026-03-13T04:54:20,CASE-059,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001544,CORPORATE_ACTION,CA-0000199,CUST-000031,ACC-0000660,P3,WAITING,2026-04-15T21:10:58,2026-04-27T11:10:58,CASE-052,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001545,POLICY_QUERY,,CUST-000399,ACC-0000726,P4,IN_PROGRESS,2026-06-14T01:49:18,2026-06-21T21:49:18,CASE-009,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001546,POLICY_QUERY,,CUST-000467,ACC-0000399,P3,IN_PROGRESS,2026-06-18T08:28:39,2026-06-30T08:28:39,CASE-021,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001547,SETTLEMENT_EXCEPTION,EXC-0000526,CUST-000073,ACC-0000997,P3,IN_PROGRESS,2026-07-17T12:58:59,2026-07-17T23:58:59,CASE-045,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001548,RECONCILIATION_BREAK,BRK-0001667,CUST-000181,ACC-0000618,P4,OPEN,2026-04-23T18:02:20,2026-04-30T16:02:20,CASE-032,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001549,POLICY_QUERY,,CUST-000440,ACC-0000619,P4,CLOSED,2026-06-05T18:39:45,2026-06-08T16:39:45,CASE-025,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001550,RECONCILIATION_BREAK,BRK-0000096,CUST-000368,ACC-0000740,P3,OPEN,2026-06-18T22:24:57,2026-06-27T10:24:57,CASE-019,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001551,SETTLEMENT_EXCEPTION,EXC-0000537,CUST-000120,ACC-0000514,P3,IN_PROGRESS,2026-04-22T11:28:33,2026-04-29T03:28:33,CASE-006,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001552,POLICY_QUERY,,CUST-000217,ACC-0000104,P4,OPEN,2026-04-04T16:22:29,2026-04-10T20:22:29,CASE-082,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001553,SETTLEMENT_EXCEPTION,EXC-0000281,CUST-000129,ACC-0000587,P2,CLOSED,2026-03-03T00:19:36,2026-03-06T09:19:36,CASE-071,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001554,CORPORATE_ACTION,CA-0000341,CUST-000094,ACC-0000055,P2,CLOSED,2026-04-08T02:13:11,2026-04-14T17:13:11,CASE-064,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001555,CORPORATE_ACTION,CA-0000293,CUST-000456,ACC-0000004,P4,OPEN,2026-06-16T12:31:39,2026-06-18T04:31:39,CASE-030,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001556,RECONCILIATION_BREAK,BRK-0000311,CUST-000490,ACC-0000330,P3,OPEN,2026-04-20T22:02:40,2026-05-02T08:02:40,CASE-029,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001557,SETTLEMENT_EXCEPTION,EXC-0001581,CUST-000052,ACC-0000886,P3,CLOSED,2026-06-10T05:23:25,2026-06-15T21:23:25,CASE-004,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001558,SETTLEMENT_EXCEPTION,EXC-0000304,CUST-000284,ACC-0000254,P3,IN_PROGRESS,2026-07-19T11:55:00,2026-07-21T07:30:00,CASE-012,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001559,SETTLEMENT_EXCEPTION,EXC-0001562,CUST-000033,ACC-0000361,P2,CLOSED,2026-03-03T07:45:46,2026-03-06T07:45:46,CASE-043,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001560,SETTLEMENT_EXCEPTION,EXC-0000019,CUST-000129,ACC-0000587,P4,WAITING,2026-05-21T19:30:59,2026-05-25T21:30:59,CASE-050,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001561,RECONCILIATION_BREAK,BRK-0000034,CUST-000460,ACC-0000957,P2,CLOSED,2026-03-23T19:26:32,2026-03-27T22:26:32,CASE-054,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001562,RECONCILIATION_BREAK,BRK-0000413,CUST-000429,ACC-0000668,P3,CLOSED,2026-07-16T01:51:44,2026-07-21T07:30:00,CASE-005,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001563,RECONCILIATION_BREAK,BRK-0000652,CUST-000433,ACC-0000998,P2,ESCALATED,2026-04-06T02:20:42,2026-04-13T14:20:42,CASE-002,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001564,SETTLEMENT_EXCEPTION,EXC-0001150,CUST-000183,ACC-0000086,P3,WAITING,2026-06-15T12:54:26,2026-06-18T06:54:26,CASE-080,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001565,POLICY_QUERY,,CUST-000049,ACC-0000603,P3,ESCALATED,2026-04-08T23:50:56,2026-04-20T04:50:56,CASE-024,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001566,POLICY_QUERY,,CUST-000303,ACC-0000107,P4,CLOSED,2026-03-15T12:48:22,2026-03-27T23:48:22,CASE-003,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001567,POLICY_QUERY,,CUST-000474,ACC-0000057,P3,CLOSED,2026-06-12T19:40:05,2026-06-24T05:40:05,CASE-088,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001568,SETTLEMENT_EXCEPTION,EXC-0001627,CUST-000221,ACC-0000819,P4,WAITING,2026-03-07T20:55:35,2026-03-18T14:55:35,CASE-004,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001569,POLICY_QUERY,,CUST-000053,ACC-0000754,P3,CLOSED,2026-05-17T14:46:56,2026-05-21T09:46:56,CASE-006,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001570,CORPORATE_ACTION,CA-0000062,CUST-000275,ACC-0000688,P4,CLOSED,2026-03-31T14:47:30,2026-04-02T15:47:30,CASE-061,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001571,SETTLEMENT_EXCEPTION,EXC-0001843,CUST-000459,ACC-0000539,P4,CLOSED,2026-06-25T14:24:00,2026-06-26T18:24:00,CASE-019,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001572,RECONCILIATION_BREAK,BRK-0001191,CUST-000409,ACC-0000097,P3,CLOSED,2026-04-13T22:24:12,2026-04-19T21:24:12,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001573,SETTLEMENT_EXCEPTION,EXC-0000485,CUST-000473,ACC-0000889,P3,IN_PROGRESS,2026-04-24T23:35:21,2026-04-27T13:35:21,CASE-023,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001574,CORPORATE_ACTION,CA-0000182,CUST-000312,ACC-0000685,P3,CLOSED,2026-03-29T18:00:02,2026-04-01T03:00:02,CASE-074,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001575,RECONCILIATION_BREAK,BRK-0001749,CUST-000103,ACC-0000853,P3,ESCALATED,2026-03-17T23:57:39,2026-03-25T09:57:39,CASE-065,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001576,RECONCILIATION_BREAK,BRK-0001421,CUST-000045,ACC-0000038,P3,IN_PROGRESS,2026-04-05T10:53:08,2026-04-17T05:53:08,CASE-050,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001577,SETTLEMENT_EXCEPTION,EXC-0000912,CUST-000082,ACC-0000948,P4,CLOSED,2026-05-11T03:25:08,2026-05-19T11:25:08,CASE-039,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001578,RECONCILIATION_BREAK,BRK-0001601,CUST-000141,ACC-0000582,P1,CLOSED,2026-06-10T11:14:04,2026-06-18T03:14:04,CASE-059,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001579,RECONCILIATION_BREAK,BRK-0000350,CUST-000177,ACC-0000535,P1,OPEN,2026-06-03T11:51:21,2026-06-04T05:51:21,CASE-009,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001580,POLICY_QUERY,,CUST-000271,ACC-0000881,P2,CLOSED,2026-07-05T07:09:13,2026-07-17T04:09:13,CASE-081,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001581,CORPORATE_ACTION,CA-0000892,CUST-000320,ACC-0000436,P4,CLOSED,2026-06-03T21:25:56,2026-06-06T21:25:56,CASE-028,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001582,SETTLEMENT_EXCEPTION,EXC-0000517,CUST-000078,ACC-0000042,P3,CLOSED,2026-07-17T05:13:00,2026-07-21T07:30:00,CASE-070,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001583,CORPORATE_ACTION,CA-0000136,CUST-000222,ACC-0000126,P2,IN_PROGRESS,2026-04-03T11:59:41,2026-04-09T07:59:41,CASE-062,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001584,RECONCILIATION_BREAK,BRK-0000764,CUST-000171,ACC-0000725,P3,CLOSED,2026-07-06T06:19:29,2026-07-14T18:19:29,CASE-086,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001585,CORPORATE_ACTION,CA-0000739,CUST-000411,ACC-0000517,P3,IN_PROGRESS,2026-07-19T03:40:09,2026-07-21T07:30:00,CASE-068,CORP_ACTIONS_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001586,CORPORATE_ACTION,CA-0000176,CUST-000131,ACC-0000288,P4,CLOSED,2026-05-23T06:39:59,2026-05-29T23:39:59,CASE-041,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001587,CORPORATE_ACTION,CA-0000179,CUST-000038,ACC-0000805,P3,CLOSED,2026-06-21T03:23:41,2026-06-24T01:23:41,CASE-083,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001588,RECONCILIATION_BREAK,BRK-0000027,CUST-000352,ACC-0000041,P3,CLOSED,2026-07-15T00:55:23,2026-07-19T18:55:23,CASE-054,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001589,RECONCILIATION_BREAK,BRK-0000014,CUST-000361,ACC-0000928,P2,WAITING,2026-07-12T14:22:30,2026-07-14T22:22:30,CASE-022,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001590,RECONCILIATION_BREAK,BRK-0001584,CUST-000142,ACC-0000695,P1,CLOSED,2026-06-06T10:44:44,2026-06-12T14:44:44,CASE-070,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001591,POLICY_QUERY,,CUST-000045,ACC-0000279,P4,OPEN,2026-03-20T01:40:09,2026-03-30T09:40:09,CASE-050,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001592,SETTLEMENT_EXCEPTION,EXC-0000212,CUST-000403,ACC-0000784,P3,IN_PROGRESS,2026-07-21T02:45:50,2026-07-21T07:30:00,CASE-014,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001593,SETTLEMENT_EXCEPTION,EXC-0000403,CUST-000270,ACC-0000914,P3,OPEN,2026-05-08T05:04:57,2026-05-14T05:04:57,CASE-012,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001594,RECONCILIATION_BREAK,BRK-0001773,CUST-000101,ACC-0000911,P3,WAITING,2026-04-06T12:10:42,2026-04-13T10:10:42,CASE-051,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001595,RECONCILIATION_BREAK,BRK-0001696,CUST-000267,ACC-0000287,P3,OPEN,2026-05-17T12:09:07,2026-05-20T16:09:07,CASE-004,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001596,CORPORATE_ACTION,CA-0000572,CUST-000302,ACC-0000035,P3,OPEN,2026-06-25T16:52:01,2026-06-28T18:52:01,CASE-037,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001597,POLICY_QUERY,,CUST-000212,ACC-0000305,P3,OPEN,2026-03-31T17:45:17,2026-04-13T04:45:17,CASE-017,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001598,POLICY_QUERY,,CUST-000353,ACC-0000056,P2,IN_PROGRESS,2026-04-16T08:50:19,2026-04-23T08:50:19,CASE-018,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001599,SETTLEMENT_EXCEPTION,EXC-0001659,CUST-000334,ACC-0000696,P2,OPEN,2026-03-21T10:37:26,2026-03-31T23:37:26,CASE-007,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001600,RECONCILIATION_BREAK,BRK-0001161,CUST-000407,ACC-0000312,P3,WAITING,2026-04-17T17:01:01,2026-04-24T21:01:01,CASE-085,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001601,POLICY_QUERY,,CUST-000213,ACC-0000622,P2,CLOSED,2026-07-12T18:43:02,2026-07-14T05:43:02,CASE-011,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001602,RECONCILIATION_BREAK,BRK-0000346,CUST-000469,ACC-0000125,P3,IN_PROGRESS,2026-04-13T02:16:40,2026-04-19T02:16:40,CASE-034,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001603,CORPORATE_ACTION,CA-0000486,CUST-000110,ACC-0000349,P3,WAITING,2026-06-14T21:10:31,2026-06-18T10:10:31,CASE-013,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001604,SETTLEMENT_EXCEPTION,EXC-0001155,CUST-000304,ACC-0000175,P2,OPEN,2026-05-14T01:07:09,2026-05-14T01:07:09,CASE-006,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001605,SETTLEMENT_EXCEPTION,EXC-0001476,CUST-000191,ACC-0000211,P2,CLOSED,2026-03-22T02:35:19,2026-03-28T07:35:19,CASE-002,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001606,RECONCILIATION_BREAK,BRK-0001121,CUST-000308,ACC-0000410,P3,WAITING,2026-06-07T15:36:35,2026-06-12T09:36:35,CASE-082,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001607,SETTLEMENT_EXCEPTION,EXC-0000059,CUST-000357,ACC-0000800,P2,CLOSED,2026-05-15T18:52:37,2026-05-23T03:52:37,CASE-006,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001608,POLICY_QUERY,,CUST-000230,ACC-0000713,P3,WAITING,2026-04-17T09:26:18,2026-04-29T20:26:18,CASE-017,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001609,RECONCILIATION_BREAK,BRK-0000185,CUST-000201,ACC-0000615,P3,IN_PROGRESS,2026-06-24T18:11:38,2026-06-28T23:11:38,CASE-002,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001610,SETTLEMENT_EXCEPTION,EXC-0000752,CUST-000353,ACC-0000056,P3,IN_PROGRESS,2026-04-19T03:12:26,2026-04-22T05:12:26,CASE-012,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001611,SETTLEMENT_EXCEPTION,EXC-0001735,CUST-000331,ACC-0000352,P3,OPEN,2026-07-07T12:44:37,2026-07-15T09:44:37,CASE-003,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001612,SETTLEMENT_EXCEPTION,EXC-0000751,CUST-000394,ACC-0000670,P3,CLOSED,2026-06-02T11:53:23,2026-06-10T01:53:23,CASE-083,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001613,POLICY_QUERY,,CUST-000014,ACC-0000387,P4,OPEN,2026-04-18T00:48:27,2026-04-29T01:48:27,CASE-024,POLICY_CONTROL,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001614,SETTLEMENT_EXCEPTION,EXC-0001706,CUST-000490,ACC-0000932,P2,IN_PROGRESS,2026-05-10T09:25:02,2026-05-16T21:25:02,CASE-084,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001615,SETTLEMENT_EXCEPTION,EXC-0000236,CUST-000246,ACC-0000152,P4,CLOSED,2026-04-14T13:45:39,2026-04-22T14:45:39,CASE-088,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001616,CORPORATE_ACTION,CA-0000151,CUST-000158,ACC-0000155,P3,OPEN,2026-07-08T15:43:00,2026-07-15T13:43:00,CASE-018,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001617,RECONCILIATION_BREAK,BRK-0000280,CUST-000148,ACC-0000614,P3,IN_PROGRESS,2026-03-25T01:21:36,2026-03-30T20:21:36,CASE-016,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001618,SETTLEMENT_EXCEPTION,EXC-0000971,CUST-000470,ACC-0000731,P4,IN_PROGRESS,2026-05-24T03:51:46,2026-06-03T12:51:46,CASE-083,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001619,RECONCILIATION_BREAK,BRK-0001265,CUST-000210,ACC-0000295,P2,WAITING,2026-07-06T18:12:39,2026-07-10T16:12:39,CASE-008,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001620,SETTLEMENT_EXCEPTION,EXC-0000024,CUST-000295,ACC-0000767,P3,ESCALATED,2026-05-16T09:33:00,2026-05-18T12:33:00,CASE-049,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001621,SETTLEMENT_EXCEPTION,EXC-0001109,CUST-000074,ACC-0000830,P3,CLOSED,2026-07-09T20:16:30,2026-07-13T23:16:30,CASE-014,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001622,CORPORATE_ACTION,CA-0000851,CUST-000193,ACC-0000340,P4,IN_PROGRESS,2026-06-21T16:45:55,2026-07-03T02:45:55,CASE-008,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001623,SETTLEMENT_EXCEPTION,EXC-0000453,CUST-000073,ACC-0000997,P3,WAITING,2026-05-30T14:43:46,2026-06-08T00:43:46,CASE-050,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001624,SETTLEMENT_EXCEPTION,EXC-0001711,CUST-000104,ACC-0000085,P3,OPEN,2026-04-13T12:43:13,2026-04-17T13:43:13,CASE-012,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001625,RECONCILIATION_BREAK,BRK-0000618,CUST-000371,ACC-0000270,P2,WAITING,2026-05-26T08:14:51,2026-06-05T05:14:51,CASE-077,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001626,CORPORATE_ACTION,CA-0000437,CUST-000242,ACC-0000862,P4,WAITING,2026-05-29T12:42:30,2026-06-05T04:42:30,CASE-057,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001627,SETTLEMENT_EXCEPTION,EXC-0000491,CUST-000178,ACC-0000288,P3,WAITING,2026-04-01T04:01:27,2026-04-07T21:01:27,CASE-002,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001628,RECONCILIATION_BREAK,BRK-0000862,CUST-000446,ACC-0000505,P3,CLOSED,2026-04-03T08:35:08,2026-04-07T11:35:08,CASE-089,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001629,RECONCILIATION_BREAK,BRK-0001062,CUST-000108,ACC-0000938,P3,CLOSED,2026-06-19T04:53:32,2026-06-28T21:53:32,CASE-054,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001630,POLICY_QUERY,,CUST-000013,ACC-0000781,P3,CLOSED,2026-06-20T00:26:18,2026-06-27T20:26:18,CASE-059,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001631,SETTLEMENT_EXCEPTION,EXC-0000446,CUST-000208,ACC-0000266,P2,CLOSED,2026-03-30T19:03:08,2026-04-02T10:03:08,CASE-004,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001632,SETTLEMENT_EXCEPTION,EXC-0001482,CUST-000194,ACC-0000461,P3,IN_PROGRESS,2026-05-21T18:55:37,2026-06-02T05:55:37,CASE-062,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001633,SETTLEMENT_EXCEPTION,EXC-0001015,CUST-000471,ACC-0000548,P3,WAITING,2026-06-21T14:06:51,2026-06-30T09:06:51,CASE-015,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001634,POLICY_QUERY,,CUST-000325,ACC-0000093,P3,CLOSED,2026-06-27T23:08:43,2026-07-06T15:08:43,CASE-041,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001635,RECONCILIATION_BREAK,BRK-0001528,CUST-000080,ACC-0000729,P3,IN_PROGRESS,2026-05-01T10:24:31,2026-05-06T04:24:31,CASE-037,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001636,POLICY_QUERY,,CUST-000437,ACC-0000118,P2,OPEN,2026-05-11T19:14:10,2026-05-21T23:14:10,CASE-013,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001637,POLICY_QUERY,,CUST-000172,ACC-0000022,P3,CLOSED,2026-04-24T04:55:02,2026-05-05T11:55:02,CASE-020,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001638,RECONCILIATION_BREAK,BRK-0001427,CUST-000014,ACC-0000387,P2,IN_PROGRESS,2026-07-09T11:04:50,2026-07-12T11:04:50,CASE-081,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001639,SETTLEMENT_EXCEPTION,EXC-0000404,CUST-000210,ACC-0000659,P3,WAITING,2026-06-22T21:45:50,2026-06-26T00:45:50,CASE-029,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001640,SETTLEMENT_EXCEPTION,EXC-0000422,CUST-000141,ACC-0000582,P2,IN_PROGRESS,2026-06-13T20:39:29,2026-06-22T06:39:29,CASE-047,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001641,SETTLEMENT_EXCEPTION,EXC-0000664,CUST-000078,ACC-0000042,P3,IN_PROGRESS,2026-05-26T13:31:30,2026-05-30T03:31:30,CASE-041,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001642,CORPORATE_ACTION,CA-0000175,CUST-000422,ACC-0000443,P2,CLOSED,2026-04-14T09:10:14,2026-04-18T23:10:14,CASE-068,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001643,SETTLEMENT_EXCEPTION,EXC-0001256,CUST-000500,ACC-0000504,P3,CLOSED,2026-07-09T13:14:58,2026-07-13T22:14:58,CASE-053,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001644,SETTLEMENT_EXCEPTION,EXC-0000466,CUST-000005,ACC-0000446,P2,IN_PROGRESS,2026-06-29T17:21:39,2026-07-06T08:21:39,CASE-076,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001645,POLICY_QUERY,,CUST-000177,ACC-0000571,P2,ESCALATED,2026-04-15T12:27:25,2026-04-19T02:27:25,CASE-007,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001646,SETTLEMENT_EXCEPTION,EXC-0001738,CUST-000226,ACC-0000158,P4,IN_PROGRESS,2026-07-03T04:34:38,2026-07-04T23:34:38,CASE-076,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001647,RECONCILIATION_BREAK,BRK-0001252,CUST-000015,ACC-0000163,P4,IN_PROGRESS,2026-04-16T07:14:22,2026-04-22T11:14:22,CASE-011,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0001648,SETTLEMENT_EXCEPTION,EXC-0002042,CUST-000214,ACC-0000468,P4,CLOSED,2026-07-09T02:55:42,2026-07-09T15:55:42,CASE-022,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
